[08:49:25 INFO  SMAPI] SMAPI 3.18.3 with Stardew Valley 1.5.6 (build 22018) on Microsoft Windows 10 Pro
[08:49:30 TRACE SMAPI]    Extra Map Layers (from Selected Mods\ExtraMapLayers\ExtraMapLayers.dll)...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly ExtraMapLayers.dll.
[08:49:30 TRACE SMAPI]    SAAT.API (from Selected Mods\SAAT.API\SAAT.API.dll)...
[08:49:30 TRACE SMAPI]    Custom NPC Exclusions (from Selected Mods\CustomNPCExclusions\CustomNPCExclusions.dll)...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly CustomNPCExclusions.dll.
[08:49:30 TRACE SMAPI]    Farm Type Manager (from Selected Mods\FarmTypeManager\FarmTypeManager.dll)...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly FarmTypeManager.dll.
[08:49:30 TRACE SMAPI]    New Objects for Stardew Valley Expanded (from Selected Mods\[JA] Stardew Valley Expanded) [content pack]...
[08:49:30 TRACE SMAPI]    Stardew Valley Expanded Forage Locations (from Selected Mods\[FTM] Stardew Valley Expanded) [content pack]...
[08:49:30 TRACE SMAPI]    SAAT.Mod (from Selected Mods\SAAT.Mod\SAAT.Mod.dll)...
[08:49:30 TRACE SMAPI]    Stardew Valley Expanded Music (from Selected Mods\[SAAT] Stardew Valley Expanded) [content pack]...
[08:49:30 TRACE SMAPI]    Stardew Valley Expanded - Shop Tile Framework (from Selected Mods\[STF] Stardew Valley Expanded) [content pack]...
[08:49:30 TRACE SMAPI]    Stardew Valley Expanded (from Selected Mods\[CP] Stardew Valley Expanded) [content pack]...
[08:49:30 TRACE SMAPI]    Ultimate Villager Manager SVE (from Selected Mods\An Ultimate Villager Manager SVE v1.20) [content pack]...
[08:49:30 TRACE SMAPI]    Animal Patting (from Selected Mods\AnimalPatting\AnimalPatting.dll)...
[08:49:30 TRACE SMAPI]       Rewrote AnimalPatting.dll for OS...
[08:49:30 TRACE SMAPI]       Rewrote AnimalPatting.dll to fix FarmAnimal.pet (added missing optional parameters)...
[08:49:30 TRACE SMAPI]       Rewrote AnimalPatting.dll to fix 32-bit architecture...
[08:49:30 TRACE SMAPI]    Content Patcher Animations (from Selected Mods\ContentPatcherAnimations\ContentPatcherAnimations.dll)...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly ContentPatcherAnimations.dll.
[08:49:30 TRACE SMAPI]    Animated Gold Clock (from Selected Mods\Animated Gold Clock) [content pack]...
[08:49:30 TRACE SMAPI]    AntiSocial NPCs (from Selected Mods\AntiSocialNPCs\AntiSocialNPCs.dll)...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly AntiSocialNPCs.dll.
[08:49:30 TRACE SMAPI]    AtraCore (from Selected Mods\AtraCore\AtraCore.dll)...
[08:49:30 TRACE SMAPI]       Loading FastExpressionCompiler.LightExpression.dll...
[08:49:30 TRACE SMAPI]       Loading CommunityToolkit.Diagnostics.dll...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly AtraCore.dll.
[08:49:30 TRACE SMAPI]       Loading AtraCore.dll...
[08:49:30 TRACE SMAPI]    AutoAnimalDoors (from Selected Mods\AutoAnimalDoors\AutoAnimalDoors.dll)...
[08:49:30 TRACE SMAPI]    Auto-Grab Truffles (from Selected Mods\AutoGrabTruffles\AutoGrabTruffles.dll)...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly AutoGrabTruffles.dll.
[08:49:30 TRACE SMAPI]    Automate (from Selected Mods\Automate\Automate.dll)...
[08:49:30 TRACE SMAPI]    Better Artisan Good Icons (from Selected Mods\BetterArtisanGoodIcons\BetterArtisanGoodIcons.dll)...
[08:49:30 TRACE SMAPI]       Rewrote BetterArtisanGoodIcons.dll for OS...
[08:49:30 TRACE SMAPI]       Rewrote BetterArtisanGoodIcons.dll to fix 32-bit architecture...
[08:49:30 TRACE SMAPI]       Rewrote BetterArtisanGoodIcons.dll to fix Harmony 1.x...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly BetterArtisanGoodIcons.dll.
[08:49:30 TRACE SMAPI]       Loading BetterArtisanGoodIcons.dll (rewritten)...
[08:49:30 TRACE SMAPI]    BetterBombs (from Selected Mods\BetterBombs\BetterBombs.dll)...
[08:49:30 TRACE SMAPI]       Rewrote BetterBombs.dll for OS...
[08:49:30 TRACE SMAPI]       Rewrote BetterBombs.dll to fix 32-bit architecture...
[08:49:30 TRACE SMAPI]       Rewrote BetterBombs.dll to fix Harmony 1.x...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly BetterBombs.dll.
[08:49:30 TRACE SMAPI]    Better Crafting (from Selected Mods\BetterCrafting\BetterCrafting.dll)...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly BetterCrafting.dll.
[08:49:30 TRACE SMAPI]    Better Friendship (from Selected Mods\BetterFriendship\BetterFriendship.dll)...
[08:49:30 TRACE SMAPI]       Detected reference to System.Runtime.Caching.dll, which will be removed in SMAPI 4.0.0.
[08:49:30 TRACE SMAPI]    BetterSkullCavernFalling (from Selected Mods\BetterSkullCavernFalling\BetterSkullCavernFalling.dll)...
[08:49:30 TRACE SMAPI]       Rewrote BetterSkullCavernFalling.dll to fix Harmony 1.x...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly BetterSkullCavernFalling.dll.
[08:49:30 TRACE SMAPI]    Bigger Craftables (from Selected Mods\BiggerCraftables\BiggerCraftables.dll)...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly BiggerCraftables.dll.
[08:49:30 TRACE SMAPI]    CatalogueFilter (from Selected Mods\CatalogueFilter\CatalogueFilter.dll)...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly CatalogueFilter.dll.
[08:49:30 TRACE SMAPI]    Chests Anywhere (from Selected Mods\ChestsAnywhere\ChestsAnywhere.dll)...
[08:49:30 TRACE SMAPI]    Community Center Helper (from Selected Mods\CommunityCenterHelper\CommunityCenterHelper.dll)...
[08:49:30 TRACE SMAPI]       Rewrote CommunityCenterHelper.dll for OS...
[08:49:30 TRACE SMAPI]       Rewrote CommunityCenterHelper.dll to fix 32-bit architecture...
[08:49:30 TRACE SMAPI]       Rewrote CommunityCenterHelper.dll to fix Harmony 1.x...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly CommunityCenterHelper.dll.
[08:49:30 TRACE SMAPI]    Console Commands (from Selected Mods\ConsoleCommands\ConsoleCommands.dll)...
[08:49:30 TRACE SMAPI]    Convenient Inventory (from Selected Mods\ConvenientInventory\ConvenientInventory.dll)...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly ConvenientInventory.dll.
[08:49:30 TRACE SMAPI]    Mail Framework Mod (from Selected Mods\MailFrameworkMod\MailFrameworkMod.dll)...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly MailFrameworkMod.dll.
[08:49:30 TRACE SMAPI]    Crop Transplant Mod (from Selected Mods\CropTransplantMod\CropTransplantMod.dll)...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly CropTransplantMod.dll.
[08:49:30 TRACE SMAPI]    Custom Backpack Framework (from Selected Mods\CustomBackpack\CustomBackpack.dll)...
[08:49:30 TRACE SMAPI]       Detected game patcher in assembly CustomBackpack.dll.
[08:49:31 TRACE SMAPI]    CustomChores (from Selected Mods\CustomChores\CustomChores.dll)...
[08:49:31 TRACE SMAPI]       Rewrote CustomChores.dll for OS...
[08:49:31 TRACE SMAPI]       Rewrote CustomChores.dll to fix Game1.locations (field => property)...
[08:49:31 TRACE SMAPI]       Rewrote CustomChores.dll to fix FarmAnimal.pet (added missing optional parameters)...
[08:49:31 TRACE SMAPI]       Rewrote CustomChores.dll to fix 32-bit architecture...
[08:49:31 TRACE SMAPI]    Custom Companions (from Selected Mods\CustomCompanions\CustomCompanions.dll)...
[08:49:31 TRACE SMAPI]       Detected game patcher in assembly CustomCompanions.dll.
[08:49:31 TRACE SMAPI]    Custom Fixed Dialogue (from Selected Mods\CustomFixedDialogue\CustomFixedDialogue.dll)...
[08:49:31 TRACE SMAPI]       Detected game patcher in assembly CustomFixedDialogue.dll.
[08:49:31 TRACE SMAPI]    Custom Kissing Mod (from Selected Mods\CustomKissingMod\CustomKissingMod.dll)...
[08:49:31 TRACE SMAPI]       Rewrote CustomKissingMod.dll for OS...
[08:49:31 TRACE SMAPI]       Rewrote CustomKissingMod.dll to fix Game1.getCharacterFromName (added missing optional parameters)...
[08:49:31 TRACE SMAPI]       Rewrote CustomKissingMod.dll to fix Harmony 1.x...
[08:49:31 TRACE SMAPI]       Detected game patcher in assembly CustomKissingMod.dll.
[08:49:31 TRACE SMAPI]    Custom Dungeon Floors (from Selected Mods\CustomMonsterFloors\CustomMonsterFloors.dll)...
[08:49:31 TRACE SMAPI]       Rewrote CustomMonsterFloors.dll for OS...
[08:49:31 TRACE SMAPI]       Rewrote CustomMonsterFloors.dll to fix Game1.currentLocation (field => property)...
[08:49:31 TRACE SMAPI]       Rewrote CustomMonsterFloors.dll to fix 32-bit architecture...
[08:49:31 TRACE SMAPI]       Rewrote CustomMonsterFloors.dll to fix Harmony 1.x...
[08:49:31 TRACE SMAPI]       Detected game patcher in assembly CustomMonsterFloors.dll.
[08:49:31 TRACE SMAPI]    Custom NPC Fixes (from Selected Mods\CustomNPCFixes\CustomNPCFixes.dll)...
[08:49:31 TRACE SMAPI]    Custom Ore Nodes (from Selected Mods\CustomOreNodes\CustomOreNodes.dll)...
[08:49:31 TRACE SMAPI]       Detected game patcher in assembly CustomOreNodes.dll.
[08:49:31 TRACE SMAPI]    Custom Resource Clumps (from Selected Mods\CustomResourceClumps\CustomResourceClumps.dll)...
[08:49:31 TRACE SMAPI]       Detected game patcher in assembly CustomResourceClumps.dll.
[08:49:31 TRACE SMAPI]    DailyFarmPhoto (from Selected Mods\DailyFarmPhoto\DailyFarmPhoto.dll)...
[08:49:31 TRACE SMAPI]       Rewrote DailyFarmPhoto.dll for OS...
[08:49:31 TRACE SMAPI]    Data Layers (from Selected Mods\DataLayers\DataLayers.dll)...
[08:49:31 TRACE SMAPI]    Deep Woods (from Selected Mods\DeepWoodsMod\DeepWoodsMod.dll)...
[08:49:31 TRACE SMAPI]       Loading DeepWoodsMod.dll...
[08:49:31 TRACE SMAPI]    Dynamic Night Time (from Selected Mods\DynamicNightTime\DynamicNightTime.dll)...
[08:49:31 TRACE SMAPI]       Detected game patcher in assembly DynamicNightTime.dll.
[08:49:31 TRACE SMAPI]    Dynamic Reflections (from Selected Mods\DynamicReflections\DynamicReflections.dll)...
[08:49:31 TRACE SMAPI]       Detected game patcher in assembly DynamicReflections.dll.
[08:49:31 TRACE SMAPI]    Eirenel's Krobus CP (from Selected Mods\Eirenel's Krobus CP) [content pack]...
[08:49:31 TRACE SMAPI]    Error Handler (from Selected Mods\ErrorHandler\ErrorHandler.dll)...
[08:49:31 TRACE SMAPI]       Detected game patcher in assembly ErrorHandler.dll.
[08:49:31 TRACE SMAPI]    Event Limiter (from Selected Mods\EventLimiter\EventLimiter.dll)...
[08:49:31 TRACE SMAPI]       Detected game patcher in assembly EventLimiter.dll.
[08:49:31 TRACE SMAPI]    Producer Framework Mod (from Selected Mods\ProducerFrameworkMod\ProducerFrameworkMod.dll)...
[08:49:31 TRACE SMAPI]       Detected game patcher in assembly ProducerFrameworkMod.dll.
[08:49:31 TRACE SMAPI]    Love of Cooking (from Selected Mods\LoveOfCooking\LoveOfCooking.dll)...
[08:49:31 TRACE SMAPI]       Detected game patcher in assembly LoveOfCooking.dll.
[08:49:31 TRACE SMAPI]    Modular Gameplay Overhaul (from Selected Mods\ModularOverhaul\DaLion.Overhaul.dll)...
[08:49:31 TRACE SMAPI]       Loading Ardalis.SmartEnum.dll...
[08:49:31 TRACE SMAPI]       Detected game patcher in assembly DaLion.Overhaul.dll.
[08:49:31 TRACE SMAPI]       Loading DaLion.Overhaul.dll...
[08:49:31 TRACE SMAPI]    ExcavationSkill (from Selected Mods\ExcavationSkill\ExcavationSkill.dll)...
[08:49:31 TRACE SMAPI]       Detected game patcher in assembly ExcavationSkill.dll.
[08:49:31 TRACE SMAPI]    Farmer Helper (from Selected Mods\FarmerHelper\FarmerHelper.dll)...
[08:49:31 TRACE SMAPI]       Detected game patcher in assembly FarmerHelper.dll.
[08:49:31 TRACE SMAPI]    Fashion Sense (from Selected Mods\FashionSense\FashionSense.dll)...
[08:49:31 TRACE SMAPI]       Detected game patcher in assembly FashionSense.dll.
[08:49:31 TRACE SMAPI]    Fast Animations (from Selected Mods\FastAnimations\FastAnimations.dll)...
[08:49:31 TRACE SMAPI]    Fishing Info Overlays (from Selected Mods\FishingInfoOverlays\FishingInfoOverlays.dll)...
[08:49:31 TRACE SMAPI]       Rewrote FishingInfoOverlays.dll for OS...
[08:49:31 TRACE SMAPI]       Rewrote FishingInfoOverlays.dll to fix SpriteBatch methods...
[08:49:32 TRACE SMAPI]    Fish Preview (from Selected Mods\FishPreview\FishPreview.dll)...
[08:49:32 TRACE SMAPI]       Rewrote FishPreview.dll for OS...
[08:49:32 TRACE SMAPI]    FixFontOption (from Selected Mods\FixFontOption\FixFontOption.dll)...
[08:49:32 TRACE SMAPI]       Rewrote FixFontOption.dll for OS...
[08:49:32 TRACE SMAPI]       Rewrote FixFontOption.dll to fix 32-bit architecture...
[08:49:32 TRACE SMAPI]       Rewrote FixFontOption.dll to fix Harmony 1.x...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly FixFontOption.dll.
[08:49:32 TRACE SMAPI]    Fix TVs on Custom Farm Types (from Selected Mods\FixTVsOnCustomFarmTypes\FixTVsOnCustomFarmTypes.dll)...
[08:49:32 TRACE SMAPI]    Flower Dance Fix (from Selected Mods\Flower Dance Fix 1.2.1\FlowerDanceFix.dll)...
[08:49:32 TRACE SMAPI]       Rewrote FlowerDanceFix.dll for OS...
[08:49:32 TRACE SMAPI]       Rewrote FlowerDanceFix.dll to fix Harmony 1.x...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly FlowerDanceFix.dll.
[08:49:32 TRACE SMAPI]    Free Love (from Selected Mods\FreeLove\FreeLove.dll)...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly FreeLove.dll.
[08:49:32 TRACE SMAPI]    Friends Forever (from Selected Mods\FriendsForever\FriendsForever.dll)...
[08:49:32 TRACE SMAPI]       Rewrote FriendsForever.dll for OS...
[08:49:32 TRACE SMAPI]       Rewrote FriendsForever.dll to fix 32-bit architecture...
[08:49:32 TRACE SMAPI]    Global Config Settings (from Selected Mods\GlobalConfigSettings\GlobalConfigSettings.dll)...
[08:49:32 TRACE SMAPI]       Rewrote GlobalConfigSettings.dll for OS...
[08:49:32 TRACE SMAPI]    GMCM Options (from Selected Mods\GMCMOptions\GMCMOptions.dll)...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly GMCMOptions.dll.
[08:49:32 TRACE SMAPI]    Greenhouse Entry Begone! (from Selected Mods\GreenhouseEntryPatch\GreenhouseEntryPatch.dll)...
[08:49:32 TRACE SMAPI]       Rewrote GreenhouseEntryPatch.dll for OS...
[08:49:32 TRACE SMAPI]       Rewrote GreenhouseEntryPatch.dll to fix 32-bit architecture...
[08:49:32 TRACE SMAPI]       Rewrote GreenhouseEntryPatch.dll to fix Harmony 1.x...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly GreenhouseEntryPatch.dll.
[08:49:32 TRACE SMAPI]    Growable Giant Crops (from Selected Mods\GrowableGiantCrops\GrowableGiantCrops.dll)...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly GrowableGiantCrops.dll.
[08:49:32 TRACE SMAPI]    HD Portraits (from Selected Mods\HDPortraits\HDPortraits.dll)...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly HDPortraits.dll.
[08:49:32 TRACE SMAPI]    HelpfulSpouses (from Selected Mods\HelpfulSpouses\HelpfulSpouses.dll)...
[08:49:32 TRACE SMAPI]       Rewrote HelpfulSpouses.dll for OS...
[08:49:32 TRACE SMAPI]       Rewrote HelpfulSpouses.dll to fix 32-bit architecture...
[08:49:32 TRACE SMAPI]       Rewrote HelpfulSpouses.dll to fix Harmony 1.x...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly HelpfulSpouses.dll.
[08:49:32 TRACE SMAPI]    Help Wanted (from Selected Mods\HelpWanted\HelpWanted.dll)...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly HelpWanted.dll.
[08:49:32 TRACE SMAPI]    Horse Overhaul (from Selected Mods\HorseOverhaul\HorseOverhaul.dll)...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly HorseOverhaul.dll.
[08:49:32 TRACE SMAPI]    Hugs and Kisses (from Selected Mods\HugsAndKisses\HugsAndKisses.dll)...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly HugsAndKisses.dll.
[08:49:32 TRACE SMAPI]    Lookup Anything (from Selected Mods\LookupAnything\LookupAnything.dll)...
[08:49:32 TRACE SMAPI]    Lucky Rabbit's Foot (Rebooted) (from Selected Mods\LuckyRabbitFoot_Rebooted\LuckyRabbitFoot_Rebooted.dll)...
[08:49:32 TRACE SMAPI]    Random NPCs (from Selected Mods\RandomNPC\RandomNPC.dll)...
[08:49:32 TRACE SMAPI]    Market Day (from Selected Mods\MarketDay\MarketDay.dll)...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly MarketDay.dll.
[08:49:32 TRACE SMAPI]    MinecartPatcher (from Selected Mods\MinecartPatcher\MinecartPatcher.dll)...
[08:49:32 TRACE SMAPI]    More Giant Crops (from Selected Mods\MoreGiantCrops\MoreGiantCrops.dll)...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly MoreGiantCrops.dll.
[08:49:32 TRACE SMAPI]    More Grass (from Selected Mods\MoreGrass\MoreGrass.dll)...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly MoreGrass.dll.
[08:49:32 TRACE SMAPI]    No Fence Decay (from Selected Mods\NoFenceDecay\NoFenceDecay.dll)...
[08:49:32 TRACE SMAPI]       Rewrote NoFenceDecay.dll for OS...
[08:49:32 TRACE SMAPI]       Rewrote NoFenceDecay.dll to fix Game1.locations (field => property)...
[08:49:32 TRACE SMAPI]       Rewrote NoFenceDecay.dll to fix 32-bit architecture...
[08:49:32 TRACE SMAPI]    Non Destructive NPCs (from Selected Mods\NonDestructiveNPCs\NonDestructiveNPCs.dll)...
[08:49:32 TRACE SMAPI]       Rewrote NonDestructiveNPCs.dll to fix Harmony 1.x...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly NonDestructiveNPCs.dll.
[08:49:32 TRACE SMAPI]    No Transitions (from Selected Mods\notransitions\notransitions.dll)...
[08:49:32 TRACE SMAPI]       Rewrote notransitions.dll for OS...
[08:49:32 TRACE SMAPI]       Rewrote notransitions.dll to fix Harmony 1.x...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly notransitions.dll.
[08:49:32 TRACE SMAPI]    Quest Framework (from Selected Mods\QuestFramework\QuestFramework.dll)...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly QuestFramework.dll.
[08:49:32 TRACE SMAPI]    NPC Adventures (from Selected Mods\NpcAdventure\NpcAdventure.dll)...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly NpcAdventure.dll.
[08:49:32 TRACE SMAPI]    Part of the Community (from Selected Mods\PartOfTheCommunity\PartOfTheCommunity.dll)...
[08:49:32 TRACE SMAPI]    PersisitentGrangeDisplay (from Selected Mods\PersisitentGrangeDisplay\PersisitentGrangeDisplay.dll)...
[08:49:32 TRACE SMAPI]       Rewrote PersisitentGrangeDisplay.dll for OS...
[08:49:32 TRACE SMAPI]       Rewrote PersisitentGrangeDisplay.dll to fix Harmony 1.x...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly PersisitentGrangeDisplay.dll.
[08:49:32 TRACE SMAPI]    PFMAutomate (from Selected Mods\PFMAutomate\PFMAutomate.dll)...
[08:49:32 TRACE SMAPI]       Rewrote PFMAutomate.dll for OS...
[08:49:32 TRACE SMAPI]       Rewrote PFMAutomate.dll to fix Harmony 1.x...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly PFMAutomate.dll.
[08:49:32 TRACE SMAPI]    Profiler (from Selected Mods\Profiler\Profiler.dll)...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly Profiler.dll.
[08:49:32 TRACE SMAPI]       Loading Profiler.dll...
[08:49:32 TRACE SMAPI]    Ridgeside Village (SMAPI component) (from Selected Mods\RidgesideVillage\RidgesideVillage.dll)...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly RidgesideVillage.dll.
[08:49:32 TRACE SMAPI]    Romantic epistles (from Selected Mods\Romantic Love Letters) [content pack]...
[08:49:32 TRACE SMAPI]    < RURAL COMESTICS < (from Selected Mods\Rural Cosmetics) [content pack]...
[08:49:32 TRACE SMAPI]    = RURAL OUTFITTERS = (from Selected Mods\Rural Outfitters) [content pack]...
[08:49:32 TRACE SMAPI]    Save Backup (from Selected Mods\SaveBackup\SaveBackup.dll)...
[08:49:32 TRACE SMAPI]    Festival of the Mundane (from Selected Mods\ShadowFestival\ShadowFestival.dll)...
[08:49:32 TRACE SMAPI]       Rewrote ShadowFestival.dll for OS...
[08:49:32 TRACE SMAPI]       Rewrote ShadowFestival.dll to fix SpriteBatch methods...
[08:49:32 TRACE SMAPI]       Rewrote ShadowFestival.dll to fix 32-bit architecture...
[08:49:32 TRACE SMAPI]       Rewrote ShadowFestival.dll to fix Harmony 1.x...
[08:49:32 TRACE SMAPI]       Detected game patcher in assembly ShadowFestival.dll.
[08:49:32 TRACE SMAPI]       Loading ShadowFestival.dll (rewritten)...
[08:49:33 TRACE SMAPI]    Show Birthdays (from Selected Mods\ShowBirthdays\ShowBirthdays.dll)...
[08:49:33 TRACE SMAPI]    Skip Intro (from Selected Mods\SkipIntro\SkipIntro.dll)...
[08:49:33 TRACE SMAPI]    SkullCavernElevator (from Selected Mods\SkullCavernElevator\SkullCavernElevator.dll)...
[08:49:33 TRACE SMAPI]    SocializingSkill (from Selected Mods\SocializingSkill\SocializingSkill.dll)...
[08:49:33 TRACE SMAPI]       Detected game patcher in assembly SocializingSkill.dll.
[08:49:33 TRACE SMAPI]    Sounds Patcher (from Selected Mods\Sounds Patcher\Sounds Patcher.dll)...
[08:49:33 TRACE SMAPI]       Rewrote Sounds Patcher.dll for OS...
[08:49:33 TRACE SMAPI]       Rewrote Sounds Patcher.dll to fix SpriteBatch methods...
[08:49:33 TRACE SMAPI]       Rewrote Sounds Patcher.dll to fix Harmony 1.x...
[08:49:33 TRACE SMAPI]       Detected game patcher in assembly Sounds Patcher.dll.
[08:49:33 TRACE SMAPI]    Train Station (from Selected Mods\TrainStation\TrainStation.dll)...
[08:49:33 TRACE SMAPI]       Rewrote TrainStation.dll for OS...
[08:49:33 TRACE SMAPI]       Rewrote TrainStation.dll to fix 32-bit architecture...
[08:49:33 TRACE SMAPI]    Stardew Aquarium Code (from Selected Mods\StardewAquarium\StardewAquarium.dll)...
[08:49:33 TRACE SMAPI]       Rewrote StardewAquarium.dll for OS...
[08:49:33 TRACE SMAPI]       Rewrote StardewAquarium.dll to fix SpriteBatch methods...
[08:49:33 TRACE SMAPI]       Rewrote StardewAquarium.dll to fix 32-bit architecture...
[08:49:33 TRACE SMAPI]       Rewrote StardewAquarium.dll to fix Harmony 1.x...
[08:49:33 TRACE SMAPI]       Detected game patcher in assembly StardewAquarium.dll.
[08:49:33 TRACE SMAPI]    StardewHack (from Selected Mods\StardewHack\StardewHack.dll)...
[08:49:33 TRACE SMAPI]       Detected game patcher in assembly StardewHack.dll.
[08:49:33 TRACE SMAPI]    Stardew Valley Expanded (from Selected Mods\StardewValleyExpanded\StardewValleyExpanded.dll)...
[08:49:33 TRACE SMAPI]       Detected game patcher in assembly AntiSocial.dll.
[08:49:33 TRACE SMAPI]       Loading AntiSocial.dll...
[08:49:33 TRACE SMAPI]       Detected game patcher in assembly StardewValleyExpanded.dll.
[08:49:33 TRACE SMAPI]       Loading StardewValleyExpanded.dll...
[08:49:33 TRACE SMAPI]    Super Hopper (from Selected Mods\SuperHopper\SuperHopper.dll)...
[08:49:33 TRACE SMAPI]       Detected game patcher in assembly SuperHopper.dll.
[08:49:33 TRACE SMAPI]    Tap Giant Crops (from Selected Mods\TapGiantCrops\TapGiantCrops.dll)...
[08:49:33 TRACE SMAPI]       Detected game patcher in assembly TapGiantCrops.dll.
[08:49:33 TRACE SMAPI]    that one tile in the slime hutch that you cant place stuff on FIX (from Selected Mods\that one tile in the slime hutch that you cant place stuff on FIX) [content pack]...
[08:49:33 TRACE SMAPI]    To-Dew (from Selected Mods\ToDew\ToDew.dll)...
[08:49:33 TRACE SMAPI]    Tractor Mod (from Selected Mods\TractorMod\TractorMod.dll)...
